payment_id,merchant_id,created_at,merchant_txn_count_5min,merchant_decline_rate_5min,merchant_unique_devices_5min,merchant_unique_ips_5min,merchant_unique_card_bins_5min,amount_zscore_vs_merchant_history,seconds_since_last_txn_device,seconds_since_last_txn_ip,hour_of_day,is_card,is_new_customer,is_low_ticket,is_attack,attack_window_id
pay_4f51c695a449,merch_0007,2026-01-01 01:29:19,2.0,0.0,35,35,22,-1.0662782438358533,86400.0,86400.0,1,0,0,0,0,
pay_33fa6700e6dd,merch_0007,2026-01-01 01:29:43,3.0,0.0,36,35,23,-0.2648461178474963,86400.0,1927.0,1,1,1,0,0,
pay_c3205ae88c08,merch_0006,2026-01-01 01:29:58,1.0,0.0,25,25,13,-0.553779831343195,86400.0,86400.0,1,1,0,0,0,
pay_19dbb28ff9f8,merch_0007,2026-01-01 01:30:05,4.0,0.0,37,36,23,-0.004395784073958134,86400.0,86400.0,1,0,0,0,0,
pay_b41d32b2b1a9,merch_0000,2026-01-01 01:31:04,2.0,0.0,4,4,4,0.3396659310866775,86400.0,86400.0,1,1,0,0,0,
pay_26f1ef6ca6b5,merch_0002,2026-01-01 01:32:05,4.0,0.0,23,24,13,-0.10510081735632729,5343.0,86400.0,1,0,1,0,0,
pay_6ca69fb91b29,merch_0005,2026-01-01 01:32:18,1.0,0.0,31,31,18,-0.4621166250399223,86400.0,86400.0,1,0,0,0,0,
pay_d883d9416814,merch_0004,2026-01-01 01:32:39,3.0,0.0,29,29,22,-0.5953448283270039,86400.0,86400.0,1,1,0,0,0,
pay_ebfa0bbc25cc,merch_0004,2026-01-01 01:33:00,3.0,0.0,30,30,22,0.9671908156472774,86400.0,86400.0,1,1,0,0,0,
pay_eeae8cf79191,merch_0005,2026-01-01 01:33:24,2.0,0.0,32,32,19,1.039978355756472,86400.0,86400.0,1,1,1,0,0,
pay_6b308b7b1c3b,merch_0002,2026-01-01 01:33:35,3.0,0.3333333333333333,24,25,13,-0.3971061286283418,86400.0,86400.0,1,0,0,0,0,
pay_bb67c096290c,merch_0007,2026-01-01 01:33:50,4.0,0.0,38,37,24,-1.1444925831826358,86400.0,86400.0,1,0,0,1,0,
pay_5be99d9f5661,merch_0007,2026-01-01 01:33:57,5.0,0.0,39,38,24,0.4173724270301783,86400.0,86400.0,1,0,1,0,0,
pay_9f1756d6ddb2,merch_0006,2026-01-01 01:34:38,2.0,0.0,26,26,14,-0.29140990322866156,86400.0,86400.0,1,0,0,0,0,
pay_1020a52155ef,merch_0003,2026-01-01 01:35:56,1.0,0.0,33,34,13,-0.28690920627938654,86400.0,86400.0,1,0,0,0,0,
pay_579d94cebe87,merch_0007,2026-01-01 01:36:41,3.0,0.0,40,39,24,0.19628211865053705,86400.0,86400.0,1,1,0,0,0,
pay_878f6d9f78e5,merch_0005,2026-01-01 01:36:41,3.0,0.0,33,33,19,0.8388737668478056,86400.0,86400.0,1,0,0,0,0,
pay_2b02d7b809ae,merch_0006,2026-01-01 01:36:53,2.0,0.0,26,27,14,-0.13632466214770425,1625.0,86400.0,1,0,0,0,0,
pay_530b2a9c736c,merch_0005,2026-01-01 01:37:21,3.0,0.0,34,34,20,-0.6475739294565674,86400.0,86400.0,1,1,1,0,0,
pay_3f0c5fd9e195,merch_0004,2026-01-01 01:37:56,2.0,0.0,31,31,22,-1.2993271254804897,86400.0,86400.0,1,0,0,1,0,
pay_fa61cc8e434f,merch_0002,2026-01-01 01:38:45,1.0,0.0,25,26,13,-0.8438623247265102,86400.0,86400.0,1,0,0,0,0,
pay_5f0cdeb8a120,merch_0005,2026-01-01 01:39:17,3.0,0.0,35,35,20,-0.6858583711717603,86400.0,86400.0,1,1,1,0,0,
pay_10fc8f8ea5ca,merch_0001,2026-01-01 01:39:22,1.0,0.0,6,6,6,3.884890199153359,86400.0,86400.0,1,1,0,0,0,
pay_107457cee239,merch_0005,2026-01-01 01:40:31,4.0,0.0,36,36,21,0.1967067550436236,86400.0,86400.0,1,1,0,0,0,
pay_68548a5a03f3,merch_0007,2026-01-01 01:40:31,2.0,0.0,41,40,25,-1.0466274224773977,86400.0,86400.0,1,1,0,0,0,
pay_452ab77e327f,merch_0005,2026-01-01 01:41:09,5.0,0.0,37,37,21,-1.3124695220304103,86400.0,86400.0,1,0,0,0,0,
pay_b9082db307f2,merch_0004,2026-01-01 01:41:35,2.0,0.0,32,32,23,-0.7121982405059508,86400.0,86400.0,1,0,0,0,0,
pay_56368c929677,merch_0000,2026-01-01 01:41:49,1.0,0.0,5,5,5,-0.2041785491612535,86400.0,86400.0,1,0,0,0,0,
pay_5814b3dcf882,merch_0007,2026-01-01 01:42:05,2.0,0.0,42,41,26,1.6996309054432595,86400.0,86400.0,1,1,0,0,0,
pay_7f49ac027e61,merch_0005,2026-01-01 01:42:10,5.0,0.0,38,38,21,-1.2714462307688523,86400.0,86400.0,1,0,1,0,0,
pay_20c58dbc2e0e,merch_0003,2026-01-01 01:43:10,1.0,0.0,34,35,14,-1.607555792863752,86400.0,86400.0,1,0,0,1,0,
pay_d8f924b01f80,merch_0004,2026-01-01 01:43:13,2.0,0.0,33,33,23,-0.5786988264990691,86400.0,86400.0,1,0,1,0,0,
pay_6768978b8164,merch_0007,2026-01-01 01:43:18,3.0,0.0,42,42,26,0.12945246532593657,167.0,86400.0,1,0,1,0,0,
pay_af52476d7951,merch_0000,2026-01-01 01:44:57,2.0,0.0,6,6,6,1.5425933572464903,86400.0,86400.0,1,1,0,0,0,
pay_1c9d66b02cfe,merch_0002,2026-01-01 01:45:24,1.0,0.0,26,27,13,-0.1821525457342324,86400.0,86400.0,1,1,0,0,0,
pay_fc2624993497,merch_0004,2026-01-01 01:46:46,2.0,0.0,34,34,24,-0.20685016474786813,86400.0,86400.0,1,1,0,0,0,
pay_b81b875b07ad,merch_0005,2026-01-01 01:47:08,2.0,0.0,39,38,21,1.1846214174779799,86400.0,1762.0,1,0,1,0,0,
pay_3aab0d1e4301,merch_0006,2026-01-01 01:47:13,1.0,0.0,27,28,14,-0.6286321896981837,86400.0,86400.0,1,1,1,0,0,
pay_ab2219048ef5,merch_0006,2026-01-01 01:47:23,2.0,0.0,28,29,15,-0.874218653952978,86400.0,86400.0,1,0,0,0,0,
pay_435ae5cf4bd0,merch_0002,2026-01-01 01:47:49,2.0,0.0,27,28,14,2.263570248531059,86400.0,86400.0,1,1,1,0,0,
pay_728d5bc5d51f,merch_0006,2026-01-01 01:48:10,3.0,0.0,29,30,16,-0.5283963861039376,86400.0,86400.0,1,1,0,0,0,
pay_918ff1925dc1,merch_0005,2026-01-01 01:48:30,2.0,0.5,40,39,22,1.685355654338927,86400.0,86400.0,1,0,0,0,0,
pay_9d3b8a2bbf88,merch_0006,2026-01-01 01:48:32,4.0,0.0,30,31,17,-0.38484264505716714,86400.0,86400.0,1,1,1,0,0,
pay_d2b1b7393031,merch_0007,2026-01-01 01:48:45,1.0,0.0,43,42,27,-0.9450788968131185,86400.0,5637.0,1,1,0,0,0,
pay_7da5a376a951,merch_0007,2026-01-01 01:49:07,2.0,0.0,44,43,28,0.19297315850470886,86400.0,86400.0,1,1,0,0,0,
pay_5138d94c6790,merch_0004,2026-01-01 01:51:06,2.0,0.0,35,35,25,0.20601525147247748,86400.0,86400.0,1,1,0,0,0,
pay_0370d528cf74,merch_0007,2026-01-01 01:51:23,3.0,0.0,45,44,28,0.08865163302134266,86400.0,86400.0,1,0,0,0,0,
pay_4ea4370e817c,merch_0006,2026-01-01 01:52:43,3.0,0.0,31,32,17,-0.28646709125042413,86400.0,86400.0,1,1,1,0,0,
pay_d70ac7cc2ecb,merch_0000,2026-01-01 01:52:53,1.0,0.0,7,7,7,0.17671856433233388,86400.0,86400.0,1,0,0,0,0,
pay_d4688ead26da,merch_0003,2026-01-01 01:53:22,1.0,1.0,35,36,14,-0.9659783316118875,86400.0,86400.0,1,0,1,0,0,
pay_aa078c4b9a92,merch_0006,2026-01-01 01:53:35,2.0,0.0,32,33,17,-0.8287415147515246,86400.0,86400.0,1,1,0,0,0,
pay_1c2dbf838336,merch_0005,2026-01-01 01:53:45,1.0,0.0,40,40,23,1.7141378451939857,4293.0,86400.0,1,1,0,0,0,
pay_caecd264911e,merch_0000,2026-01-01 01:54:11,2.0,0.0,8,8,8,1.0716370409831653,86400.0,86400.0,1,1,0,0,0,
pay_b346e834ce91,merch_0007,2026-01-01 01:54:21,2.0,0.0,46,45,29,-0.08213519107067371,86400.0,86400.0,1,1,0,0,0,
pay_3132ece020d8,merch_0003,2026-01-01 01:54:27,2.0,0.5,36,37,15,-0.1429678497594889,86400.0,86400.0,1,1,0,0,0,
pay_d8a4aa812023,merch_0005,2026-01-01 01:54:33,2.0,0.0,41,41,24,-0.4798431384653833,86400.0,86400.0,1,0,0,0,0,
pay_d9030f75bef8,merch_0004,2026-01-01 01:54:46,2.0,0.0,36,36,25,-0.498027010054415,86400.0,86400.0,1,1,0,0,0,
pay_afa99f66b980,merch_0006,2026-01-01 01:54:51,3.0,0.0,33,34,18,-0.733245335786385,86400.0,86400.0,1,1,0,0,0,
pay_e6d0d436290d,merch_0005,2026-01-01 01:55:09,3.0,0.0,42,42,25,0.0250132611815385,86400.0,86400.0,1,1,1,0,0,
pay_3a123b145128,merch_0002,2026-01-01 01:57:57,1.0,0.0,28,29,14,-0.7853793319168098,86400.0,86400.0,1,1,1,0,0,
pay_91ee5e860225,merch_0007,2026-01-01 01:58:05,2.0,0.0,47,46,30,0.07274865663550341,86400.0,86400.0,1,1,0,0,0,
pay_70173977df51,merch_0002,2026-01-01 01:58:26,2.0,0.0,29,30,14,-0.5980500375345161,86400.0,86400.0,1,1,0,0,0,
pay_b2c5fe68e746,merch_0007,2026-01-01 01:58:56,3.0,0.0,48,47,31,-0.0434764314787741,86400.0,86400.0,1,1,0,0,0,
pay_3d67719ddafb,merch_0007,2026-01-01 01:59:28,3.0,0.0,49,48,31,1.5725707425967255,86400.0,86400.0,1,1,0,0,0,
pay_9ff6bc6044aa,merch_0005,2026-01-01 01:59:39,2.0,0.0,43,43,25,-1.3034242246982393,86400.0,86400.0,1,0,0,1,0,
pay_4c574f486250,merch_0004,2026-01-01 02:00:18,1.0,0.0,37,37,26,0.4955200071271465,86400.0,86400.0,2,1,0,0,0,
pay_01f8dfcc13c3,merch_0006,2026-01-01 02:01:11,1.0,0.0,34,35,19,-0.17259775503871227,86400.0,86400.0,2,0,1,0,0,
pay_d6a4001265c2,merch_0004,2026-01-01 02:01:12,2.0,0.0,38,38,27,-0.700288316655806,86400.0,86400.0,2,0,0,0,0,
pay_568277b01c6a,merch_0000,2026-01-01 02:02:30,1.0,0.0,9,9,9,5.011744971860233,86400.0,86400.0,2,1,0,0,0,
pay_a7179a3cb021,merch_0007,2026-01-01 02:03:21,3.0,0.0,50,49,32,-0.7878629081788266,86400.0,86400.0,2,0,0,0,0,
pay_352c289872eb,merch_0003,2026-01-01 02:03:54,1.0,1.0,37,38,16,-0.025925256301826387,86400.0,86400.0,2,1,0,0,0,
pay_d134d645e93a,merch_0004,2026-01-01 02:04:21,3.0,0.3333333333333333,39,39,27,-0.5260457284940094,86400.0,86400.0,2,1,0,0,0,
pay_094066e8fcf1,merch_0003,2026-01-01 02:04:43,2.0,0.5,38,39,16,0.01518389237558835,86400.0,86400.0,2,0,0,0,0,
pay_ae6d43fc7911,merch_0002,2026-01-01 02:04:52,1.0,0.0,30,31,14,-0.35907748884689816,86400.0,86400.0,2,1,0,0,0,
pay_19edce02bb14,merch_0003,2026-01-01 02:05:33,3.0,0.3333333333333333,39,40,17,-0.08385588547947923,86400.0,86400.0,2,0,0,0,0,
pay_2391ad53d2ad,merch_0006,2026-01-01 02:06:17,1.0,0.0,35,36,20,-0.5215653889448615,86400.0,86400.0,2,1,0,0,0,
pay_3c48166824ae,merch_0000,2026-01-01 02:07:01,2.0,0.5,10,10,9,-0.44283414253740605,86400.0,86400.0,2,0,0,0,0,
pay_1866949250a6,merch_0003,2026-01-01 02:08:38,4.0,0.25,40,40,18,2.145273776356668,86400.0,4468.0,2,0,0,0,0,
pay_2915ec10732c,merch_0002,2026-01-01 02:08:42,2.0,0.0,31,32,14,-0.45607698736454405,86400.0,86400.0,2,1,1,0,0,
pay_efaea3a53f87,merch_0007,2026-01-01 02:08:49,1.0,0.0,51,50,33,-1.1232879209043076,86400.0,86400.0,2,0,0,0,0,
pay_0e8fa735cda0,merch_0004,2026-01-01 02:08:50,2.0,0.5,40,40,28,-1.27757081421539,86400.0,86400.0,2,0,0,1,0,
pay_3a2c45d9566b,merch_0002,2026-01-01 02:09:27,3.0,0.0,32,33,14,-1.2999563061960397,86400.0,86400.0,2,0,1,1,0,
pay_c8593fd90ce5,merch_0005,2026-01-01 02:09:40,1.0,0.0,44,44,26,-0.734555432809652,86400.0,86400.0,2,0,0,0,0,
pay_7f3ffca57c8a,merch_0004,2026-01-01 02:09:46,2.0,0.0,41,41,29,-0.4616588803031877,86400.0,86400.0,2,0,0,0,0,
pay_b77a16c44776,merch_0005,2026-01-01 02:10:25,2.0,0.5,45,45,27,-0.5519498574207322,86400.0,86400.0,2,1,1,0,0,
pay_85ffa68ed4d3,merch_0007,2026-01-01 02:10:39,2.0,0.0,52,51,34,-0.5645053633217876,86400.0,86400.0,2,0,0,0,0,
pay_473f5832ce95,merch_0004,2026-01-01 02:10:54,3.0,0.0,42,42,30,1.1798674378300469,86400.0,86400.0,2,0,0,0,0,
pay_da51087fb269,merch_0004,2026-01-01 02:11:34,4.0,0.0,43,43,31,-0.8139030582041301,86400.0,86400.0,2,1,0,0,0,
pay_35cb45f64f5d,merch_0003,2026-01-01 02:11:36,2.0,0.5,41,41,19,-0.19587393197280623,86400.0,86400.0,2,0,1,0,0,
pay_a29a30d16287,merch_0004,2026-01-01 02:11:48,5.0,0.0,44,44,32,0.14723228559628168,86400.0,86400.0,2,1,0,0,0,
pay_202ec38e88de,merch_0005,2026-01-01 02:12:59,3.0,0.3333333333333333,46,46,28,0.8373507345659122,86400.0,86400.0,2,1,0,0,0,
pay_900c58251228,merch_0003,2026-01-01 02:13:16,3.0,0.3333333333333333,42,42,20,-0.15103022792609577,86400.0,86400.0,2,0,0,0,0,
pay_94cfded21881,merch_0002,2026-01-01 02:13:19,3.0,0.0,33,34,15,-0.00657426292203361,86400.0,86400.0,2,0,1,0,0,
pay_15c156ea469a,merch_0002,2026-01-01 02:13:40,4.0,0.0,34,35,15,-0.17008548839595822,86400.0,86400.0,2,0,1,0,0,
pay_8d149adf9448,merch_0007,2026-01-01 02:15:09,2.0,0.0,53,52,34,-1.2202439463627492,86400.0,86400.0,2,0,0,1,0,
pay_2be4c5972255,merch_0001,2026-01-01 02:16:39,1.0,0.0,7,7,7,-1.1019014822571978,86400.0,86400.0,2,1,0,1,0,
pay_d6950f4edfa3,merch_0005,2026-01-01 02:17:00,2.0,0.0,47,47,29,-0.27978516809428927,86400.0,86400.0,2,1,1,0,0,
pay_e6a7ee8e4ffe,merch_0004,2026-01-01 02:17:13,1.0,1.0,45,45,33,-0.04175580801182444,86400.0,86400.0,2,1,0,0,0,
pay_3e25e94bd041,merch_0004,2026-01-01 02:17:17,2.0,0.5,46,46,33,-0.1567966204220173,86400.0,86400.0,2,1,1,0,0,
pay_ee931b64b9ad,merch_0007,2026-01-01 02:17:28,2.0,0.0,54,53,34,-0.7986512228186754,86400.0,86400.0,2,1,1,0,0,
pay_05eb7620e7e1,merch_0007,2026-01-01 02:17:57,3.0,0.0,55,54,35,-0.10296552844397504,86400.0,86400.0,2,1,1,0,0,
pay_cd9bc7870ec6,merch_0004,2026-01-01 02:18:41,3.0,0.3333333333333333,47,47,33,-0.7719431345787463,86400.0,86400.0,2,1,0,0,0,
pay_7d3e641a5d7e,merch_0004,2026-01-01 02:19:12,4.0,0.25,48,48,34,-0.6660923840522744,86400.0,86400.0,2,0,0,0,0,
pay_9f0a5169ce74,merch_0005,2026-01-01 02:19:32,2.0,0.0,48,48,30,0.47729584996029595,86400.0,86400.0,2,0,1,0,0,
pay_975b38a51a4d,merch_0005,2026-01-01 02:19:37,3.0,0.0,49,49,30,-0.0003195181146498843,86400.0,86400.0,2,0,1,0,0,
pay_1fbacfc4c8f3,merch_0002,2026-01-01 02:20:13,1.0,0.0,35,36,15,-1.318176392236436,86400.0,86400.0,2,1,0,1,0,
pay_b2a75acca7dd,merch_0002,2026-01-01 02:22:11,2.0,0.0,36,37,15,-0.8081748703185908,86400.0,86400.0,2,0,0,0,0,
pay_84eeb5c00cfc,merch_0005,2026-01-01 02:22:42,3.0,0.0,50,50,30,1.8313680380949475,86400.0,86400.0,2,1,0,0,0,
pay_3ac0424536e8,merch_0004,2026-01-01 02:23:05,3.0,0.0,49,49,35,-0.7484709754522533,86400.0,86400.0,2,0,0,0,0,
pay_8bff50c5e567,merch_0007,2026-01-01 02:24:23,1.0,0.0,56,55,35,0.08694088655913043,86400.0,86400.0,2,0,1,0,0,
pay_a5c375454111,merch_0006,2026-01-01 02:24:45,1.0,0.0,36,37,21,-0.9669751149911546,86400.0,86400.0,2,1,0,0,0,
pay_1fa93a07a35b,merch_0007,2026-01-01 02:26:06,2.0,0.0,57,56,35,-0.7592677629162414,86400.0,86400.0,2,0,1,0,0,
pay_091f1f3c81de,merch_0005,2026-01-01 02:26:15,2.0,0.0,51,51,30,0.9447481562286548,86400.0,86400.0,2,1,1,0,0,
pay_fdecc4634672,merch_0005,2026-01-01 02:28:00,2.0,0.0,52,52,31,-0.1661742446163529,86400.0,86400.0,2,1,0,0,0,
pay_f77ea99ec1de,merch_0006,2026-01-01 02:28:51,2.0,0.0,37,38,21,1.2332562262652578,86400.0,86400.0,2,1,0,0,0,
pay_253c8b2701b2,merch_0003,2026-01-01 02:29:03,1.0,0.0,43,43,20,0.19233887678130782,86400.0,86400.0,2,0,0,0,0,
pay_e34e1c6e676d,merch_0004,2026-01-01 02:29:19,1.0,0.0,50,50,36,0.007627067094716867,86400.0,86400.0,2,1,0,0,0,
pay_24de43303246,merch_0005,2026-01-01 02:29:46,3.0,0.0,53,53,32,2.3401470239464515,86400.0,86400.0,2,1,0,0,0,
pay_1edb17065eec,merch_0005,2026-01-01 02:29:54,4.0,0.0,54,54,33,-0.03134168487167198,86400.0,86400.0,2,1,0,0,0,
pay_3e60e30fc11f,merch_0004,2026-01-01 02:30:05,2.0,0.0,51,51,36,-0.6358218045977505,86400.0,86400.0,2,1,0,0,0,
pay_5f3170f87c45,merch_0005,2026-01-01 02:30:42,5.0,0.0,54,55,33,2.717769260361894,3438.0,86400.0,2,0,0,0,0,
pay_780ae08c4099,merch_0004,2026-01-01 02:30:58,3.0,0.0,52,52,37,-0.6816510164937333,86400.0,86400.0,2,0,0,0,0,
pay_354435423fb8,merch_0000,2026-01-01 02:31:11,1.0,0.0,11,11,10,-0.10414995174043569,86400.0,86400.0,2,1,0,0,0,
pay_96f7c377dfcf,merch_0003,2026-01-01 02:31:34,2.0,0.0,44,44,21,-0.4428802885343777,86400.0,86400.0,2,1,0,0,0,
pay_645680b83d57,merch_0006,2026-01-01 02:31:56,2.0,0.0,38,39,22,-0.8223611991420607,86400.0,86400.0,2,1,0,0,0,
pay_56249eaf6e38,merch_0004,2026-01-01 02:32:31,4.0,0.0,53,53,38,0.12116822723851291,86400.0,86400.0,2,1,1,0,0,
pay_a12b28bb5c7d,merch_0005,2026-01-01 02:32:48,5.0,0.0,55,55,33,-0.0862598126536955,86400.0,7531.0,2,1,0,0,0,
pay_0840af275301,merch_0005,2026-01-01 02:33:28,5.0,0.0,56,56,34,1.2045208695878382,86400.0,86400.0,2,0,0,0,0,
pay_700e66409b39,merch_0007,2026-01-01 02:33:49,1.0,0.0,58,57,36,-1.0453729008341894,86400.0,86400.0,2,1,0,0,0,
pay_740715b99cb5,merch_0005,2026-01-01 02:34:18,6.0,0.0,57,57,34,1.0338197613360525,86400.0,86400.0,2,1,0,0,0,
pay_6953db94c29a,merch_0006,2026-01-01 02:36:05,2.0,0.0,39,40,22,-1.5406303561082564,86400.0,86400.0,2,1,0,1,0,
pay_00b747cbe055,merch_0006,2026-01-01 02:37:24,2.0,0.0,40,41,23,0.4421293407175474,86400.0,86400.0,2,0,0,0,0,
pay_ac3430a143d1,merch_0003,2026-01-01 02:38:02,1.0,0.0,45,45,21,0.11690509443982867,86400.0,86400.0,2,1,1,0,0,
pay_4b88fc739646,merch_0005,2026-01-01 02:39:24,1.0,0.0,58,58,35,-0.42043485573594136,86400.0,86400.0,2,1,1,0,0,
pay_7be05b8ac1ea,merch_0003,2026-01-01 02:39:26,2.0,0.0,46,46,21,-0.8114240345833221,86400.0,86400.0,2,1,1,0,0,
pay_bc7183e339b2,merch_0006,2026-01-01 02:39:29,3.0,0.0,41,42,23,0.1800258730544113,86400.0,86400.0,2,0,0,0,0,
pay_f3050982bcb6,merch_0002,2026-01-01 02:39:57,1.0,1.0,37,38,15,-0.20176103149178184,86400.0,86400.0,2,0,0,0,0,
pay_e19db114888d,merch_0007,2026-01-01 02:40:07,1.0,0.0,59,58,36,-0.4320803744773747,86400.0,86400.0,2,0,0,0,0,
pay_082f4c8065b3,merch_0001,2026-01-01 02:40:24,1.0,0.0,8,8,8,-0.09560709833167996,86400.0,86400.0,2,0,0,0,0,
pay_d108854e4cc5,merch_0004,2026-01-01 02:40:33,1.0,0.0,54,54,39,-0.48306487857281855,86400.0,86400.0,2,1,0,0,0,
pay_f4aabcd8ee3e,merch_0007,2026-01-01 02:40:38,2.0,0.0,60,59,36,-1.0695741497546616,86400.0,86400.0,2,1,0,1,0,
pay_f8d3f17f0002,merch_0003,2026-01-01 02:40:52,3.0,0.0,47,47,21,-0.0633020157902502,86400.0,86400.0,2,0,0,0,0,
pay_9182dde0f6b3,merch_0007,2026-01-01 02:42:13,3.0,0.0,61,60,36,4.151595564285177,86400.0,86400.0,2,1,0,0,0,
pay_86a609fba3f3,merch_0005,2026-01-01 02:42:42,2.0,0.0,59,59,35,-1.368935728901076,86400.0,86400.0,2,0,0,1,0,
pay_fc08c0c7f840,merch_0005,2026-01-01 02:42:47,3.0,0.0,60,60,36,-0.9612596444867738,86400.0,86400.0,2,0,1,0,0,
pay_144e18afce51,merch_0007,2026-01-01 02:42:51,4.0,0.0,62,61,37,0.19424865269188463,86400.0,86400.0,2,1,0,0,0,
pay_0386767fd8a1,merch_0005,2026-01-01 02:43:40,4.0,0.0,61,60,36,-0.6418188503248838,86400.0,53.0,2,1,1,0,0,
pay_718901cccee3,merch_0007,2026-01-01 02:43:43,5.0,0.0,63,62,38,0.6973611049927271,86400.0,86400.0,2,1,0,0,0,
pay_63d011d624ff,merch_0006,2026-01-01 02:44:32,1.0,0.0,42,43,24,0.41135825099077283,86400.0,86400.0,2,1,1,0,0,
pay_39b9db97d28c,merch_0007,2026-01-01 02:44:51,6.0,0.0,64,63,39,-0.988946892494289,86400.0,86400.0,2,1,0,0,0,
pay_50046ba2f529,merch_0006,2026-01-01 02:44:55,2.0,0.0,43,44,25,-1.556901585831714,86400.0,86400.0,2,1,0,1,0,
pay_a1a23d9b3546,merch_0006,2026-01-01 02:45:01,3.0,0.0,44,45,25,-0.6764541562441362,86400.0,86400.0,2,0,0,0,0,
pay_f503ef81c382,merch_0007,2026-01-01 02:45:32,6.0,0.0,65,64,40,-0.5899024782799827,86400.0,86400.0,2,1,0,0,0,
pay_d7352da26d36,merch_0003,2026-01-01 02:45:52,1.0,1.0,48,48,22,0.08335252208967617,86400.0,86400.0,2,1,1,0,0,
pay_e4ffdafbaaa8,merch_0006,2026-01-01 02:46:18,4.0,0.0,45,46,26,-1.1493224276485727,86400.0,86400.0,2,1,1,0,0,
pay_fd750e55597c,merch_0001,2026-01-01 02:46:25,1.0,0.0,9,9,9,-1.000404620272809,86400.0,86400.0,2,0,0,1,0,
pay_4b2c73570c7e,merch_0003,2026-01-01 02:46:26,2.0,0.5,49,49,23,-1.0187108246387928,86400.0,86400.0,2,0,0,0,0,
pay_3bd427060a39,merch_0003,2026-01-01 02:47:29,3.0,0.3333333333333333,50,50,24,2.0481303109423976,86400.0,86400.0,2,1,0,0,0,
pay_958fed21a08d,merch_0002,2026-01-01 02:47:34,1.0,0.0,38,39,15,-0.2789058701823637,86400.0,86400.0,2,0,0,0,0,
pay_f6be777baa1a,merch_0005,2026-01-01 02:48:05,2.0,0.0,62,61,36,-0.22298649864009126,86400.0,86400.0,2,1,0,0,0,
pay_03da0aa01144,merch_0005,2026-01-01 02:48:25,3.0,0.0,63,62,37,-0.21096201207032805,86400.0,86400.0,2,1,0,0,0,
pay_b427548cdb3f,merch_0002,2026-01-01 02:49:12,2.0,0.0,39,40,15,-0.5355970745692447,86400.0,86400.0,2,1,0,0,0,
pay_e77255a0a9d1,merch_0005,2026-01-01 02:49:24,3.0,0.0,64,63,38,-0.40507501097558274,86400.0,86400.0,2,1,0,0,0,
pay_fc524f26185a,merch_0005,2026-01-01 02:49:31,4.0,0.0,65,64,39,0.3981544619963862,86400.0,86400.0,2,1,0,0,0,
pay_0f39476aa8cd,merch_0005,2026-01-01 02:49:56,5.0,0.0,66,65,39,1.7241967047531128,86400.0,86400.0,2,0,0,0,0,
pay_c1f531b150e0,merch_0006,2026-01-01 02:49:58,3.0,0.0,46,47,26,-0.7322524903269207,86400.0,86400.0,2,0,0,0,0,
pay_6b262e397f3b,merch_0000,2026-01-01 02:50:37,1.0,0.0,12,12,10,-0.3264415350848654,86400.0,86400.0,2,0,1,0,0,
pay_e11839011cca,merch_0003,2026-01-01 02:51:09,3.0,0.0,51,51,25,-0.338049536744232,86400.0,86400.0,2,1,0,0,0,
pay_c57d7946484d,merch_0002,2026-01-01 02:51:22,3.0,0.0,40,41,16,0.609627871829021,86400.0,86400.0,2,0,0,0,0,
pay_484c210d663d,merch_0006,2026-01-01 02:52:30,2.0,0.0,47,48,27,-0.23303074415919312,86400.0,86400.0,2,1,0,0,0,
pay_ffb1e90c2f88,merch_0007,2026-01-01 02:52:41,1.0,0.0,66,65,40,-0.4423433521380113,86400.0,86400.0,2,1,0,0,0,
pay_8eee156f288c,merch_0007,2026-01-01 02:53:50,2.0,0.5,67,66,40,0.6970036509635048,86400.0,86400.0,2,1,1,0,0,
pay_5ee398af6e5d,merch_0006,2026-01-01 02:54:19,3.0,0.0,48,49,27,-0.646638139636745,86400.0,86400.0,2,1,0,0,0,
pay_d322a5c42473,merch_0002,2026-01-01 02:54:23,2.0,0.0,41,42,17,0.6662382545303087,86400.0,86400.0,2,0,0,0,0,
pay_0cf8d26f825c,merch_0007,2026-01-01 02:54:27,3.0,0.3333333333333333,68,67,40,-1.1002573926873453,86400.0,86400.0,2,1,0,1,0,
pay_a47dc857dd07,merch_0003,2026-01-01 02:54:41,2.0,0.0,52,52,26,-0.8884667754320076,86400.0,86400.0,2,1,1,0,0,
pay_c389c27e33f9,merch_0004,2026-01-01 02:54:46,1.0,0.0,55,54,39,-0.04794683543391834,86400.0,8301.0,2,1,1,0,0,
pay_3fc5835936db,merch_0005,2026-01-01 02:55:21,1.0,0.0,67,66,40,0.7894971343795112,86400.0,86400.0,2,1,0,0,0,
pay_52cb76771b51,merch_0003,2026-01-01 02:55:24,3.0,0.0,53,53,26,-0.663621175559566,86400.0,86400.0,2,1,1,0,0,
pay_84c8aa8e5e39,merch_0004,2026-01-01 02:55:57,2.0,0.0,56,55,39,0.9847403597777808,86400.0,86400.0,2,0,0,0,0,
pay_70773b0f76a7,merch_0003,2026-01-01 02:56:09,3.0,0.0,54,54,26,0.38044037692405663,86400.0,86400.0,2,0,0,0,0,
pay_9bbbf70d482a,merch_0007,2026-01-01 02:56:31,4.0,0.25,69,68,40,2.4832283121857253,86400.0,86400.0,2,1,0,0,0,
